DayNY,ObsCount,Asset
10-Feb-2015,1440,USDJPY
11-Feb-2015,1440,USDJPY
12-Feb-2015,1440,USDJPY
13-Feb-2015,1020,USDJPY
15-Feb-2015,420,USDJPY
16-Feb-2015,1440,USDJPY
17-Feb-2015,1437,USDJPY
18-Feb-2015,1439,USDJPY
19-Feb-2015,1440,USDJPY
20-Feb-2015,1020,USDJPY
22-Feb-2015,420,USDJPY
23-Feb-2015,1439,USDJPY
24-Feb-2015,1440,USDJPY
25-Feb-2015,1439,USDJPY
26-Feb-2015,1440,USDJPY
27-Feb-2015,1019,USDJPY
01-Mar-2015,420,USDJPY
02-Mar-2015,1440,USDJPY
03-Mar-2015,1438,USDJPY
04-Mar-2015,1437,USDJPY
05-Mar-2015,1438,USDJPY
06-Mar-2015,1020,USDJPY
08-Mar-2015,419,USDJPY
09-Mar-2015,1439,USDJPY
10-Mar-2015,1440,USDJPY
11-Mar-2015,1440,USDJPY
12-Mar-2015,1440,USDJPY
13-Mar-2015,1020,USDJPY
15-Mar-2015,419,USDJPY
16-Mar-2015,1439,USDJPY
17-Mar-2015,1439,USDJPY
18-Mar-2015,1439,USDJPY
19-Mar-2015,1438,USDJPY
20-Mar-2015,1019,USDJPY
22-Mar-2015,420,USDJPY
23-Mar-2015,1439,USDJPY
24-Mar-2015,1437,USDJPY
25-Mar-2015,1438,USDJPY
26-Mar-2015,1440,USDJPY
27-Mar-2015,1020,USDJPY
29-Mar-2015,419,USDJPY
30-Mar-2015,1439,USDJPY
31-Mar-2015,1439,USDJPY
01-Apr-2015,1439,USDJPY
02-Apr-2015,1436,USDJPY
03-Apr-2015,1013,USDJPY
05-Apr-2015,413,USDJPY
06-Apr-2015,1438,USDJPY
07-Apr-2015,1438,USDJPY
08-Apr-2015,1436,USDJPY
09-Apr-2015,1438,USDJPY
10-Apr-2015,1020,USDJPY
12-Apr-2015,418,USDJPY
13-Apr-2015,1438,USDJPY
14-Apr-2015,1439,USDJPY
15-Apr-2015,1439,USDJPY
16-Apr-2015,1440,USDJPY
17-Apr-2015,1020,USDJPY
19-Apr-2015,417,USDJPY
20-Apr-2015,1438,USDJPY
21-Apr-2015,1440,USDJPY
22-Apr-2015,1440,USDJPY
23-Apr-2015,1439,USDJPY
24-Apr-2015,1020,USDJPY
26-Apr-2015,416,USDJPY
27-Apr-2015,1439,USDJPY
28-Apr-2015,1438,USDJPY
29-Apr-2015,1440,USDJPY
30-Apr-2015,1435,USDJPY
01-May-2015,1020,USDJPY
03-May-2015,415,USDJPY
04-May-2015,1439,USDJPY
05-May-2015,1438,USDJPY
06-May-2015,1377,USDJPY
07-May-2015,1440,USDJPY
08-May-2015,1020,USDJPY
10-May-2015,420,USDJPY
11-May-2015,1438,USDJPY
12-May-2015,1440,USDJPY
13-May-2015,1438,USDJPY
14-May-2015,1439,USDJPY
15-May-2015,1019,USDJPY
17-May-2015,417,USDJPY
18-May-2015,1436,USDJPY
19-May-2015,1434,USDJPY
20-May-2015,1440,USDJPY
21-May-2015,1440,USDJPY
22-May-2015,1020,USDJPY
24-May-2015,418,USDJPY
25-May-2015,1423,USDJPY
26-May-2015,1439,USDJPY
27-May-2015,1439,USDJPY
28-May-2015,1439,USDJPY
29-May-2015,1020,USDJPY
31-May-2015,417,USDJPY
01-Jun-2015,1439,USDJPY
02-Jun-2015,1439,USDJPY
03-Jun-2015,1438,USDJPY
04-Jun-2015,1440,USDJPY
05-Jun-2015,1018,USDJPY
07-Jun-2015,416,USDJPY
08-Jun-2015,1439,USDJPY
09-Jun-2015,1437,USDJPY
10-Jun-2015,1440,USDJPY
11-Jun-2015,1440,USDJPY
12-Jun-2015,1019,USDJPY
14-Jun-2015,420,USDJPY
15-Jun-2015,1436,USDJPY
16-Jun-2015,1438,USDJPY
17-Jun-2015,1438,USDJPY
18-Jun-2015,1439,USDJPY
19-Jun-2015,1018,USDJPY
21-Jun-2015,420,USDJPY
22-Jun-2015,1436,USDJPY
23-Jun-2015,1438,USDJPY
24-Jun-2015,1439,USDJPY
25-Jun-2015,1440,USDJPY
26-Jun-2015,1020,USDJPY
28-Jun-2015,420,USDJPY
29-Jun-2015,1440,USDJPY
30-Jun-2015,1440,USDJPY
01-Jul-2015,1434,USDJPY
02-Jul-2015,1432,USDJPY
03-Jul-2015,1015,USDJPY
05-Jul-2015,420,USDJPY
06-Jul-2015,1438,USDJPY
07-Jul-2015,1440,USDJPY
08-Jul-2015,1439,USDJPY
09-Jul-2015,1440,USDJPY
10-Jul-2015,1020,USDJPY
12-Jul-2015,420,USDJPY
13-Jul-2015,1440,USDJPY
14-Jul-2015,1436,USDJPY
15-Jul-2015,1437,USDJPY
16-Jul-2015,1438,USDJPY
17-Jul-2015,1019,USDJPY
19-Jul-2015,403,USDJPY
20-Jul-2015,1426,USDJPY
21-Jul-2015,1438,USDJPY
22-Jul-2015,1436,USDJPY
23-Jul-2015,1429,USDJPY
24-Jul-2015,1020,USDJPY
26-Jul-2015,407,USDJPY
27-Jul-2015,1432,USDJPY
28-Jul-2015,1436,USDJPY
29-Jul-2015,1436,USDJPY
30-Jul-2015,1437,USDJPY
31-Jul-2015,1020,USDJPY
02-Aug-2015,411,USDJPY
03-Aug-2015,1436,USDJPY
04-Aug-2015,1440,USDJPY
05-Aug-2015,1434,USDJPY
06-Aug-2015,1431,USDJPY
07-Aug-2015,1020,USDJPY
09-Aug-2015,406,USDJPY
10-Aug-2015,1438,USDJPY
11-Aug-2015,1438,USDJPY
12-Aug-2015,1439,USDJPY
13-Aug-2015,1435,USDJPY
14-Aug-2015,1019,USDJPY
16-Aug-2015,408,USDJPY
17-Aug-2015,1435,USDJPY
18-Aug-2015,1435,USDJPY
19-Aug-2015,1437,USDJPY
20-Aug-2015,1437,USDJPY
21-Aug-2015,1020,USDJPY
23-Aug-2015,418,USDJPY
24-Aug-2015,1440,USDJPY
25-Aug-2015,1440,USDJPY
26-Aug-2015,1440,USDJPY
27-Aug-2015,1440,USDJPY
28-Aug-2015,1020,USDJPY
30-Aug-2015,414,USDJPY
31-Aug-2015,1437,USDJPY
01-Sep-2015,1440,USDJPY
02-Sep-2015,1440,USDJPY
03-Sep-2015,1438,USDJPY
04-Sep-2015,1020,USDJPY
06-Sep-2015,413,USDJPY
07-Sep-2015,1419,USDJPY
08-Sep-2015,1439,USDJPY
09-Sep-2015,1440,USDJPY
10-Sep-2015,1439,USDJPY
11-Sep-2015,1020,USDJPY
13-Sep-2015,409,USDJPY
14-Sep-2015,1439,USDJPY
15-Sep-2015,1436,USDJPY
16-Sep-2015,1439,USDJPY
17-Sep-2015,1438,USDJPY
18-Sep-2015,1020,USDJPY
20-Sep-2015,419,USDJPY
21-Sep-2015,1437,USDJPY
22-Sep-2015,1439,USDJPY
23-Sep-2015,1438,USDJPY
24-Sep-2015,1440,USDJPY
25-Sep-2015,1019,USDJPY
27-Sep-2015,420,USDJPY
28-Sep-2015,1438,USDJPY
29-Sep-2015,1438,USDJPY
30-Sep-2015,1436,USDJPY
01-Oct-2015,1437,USDJPY
02-Oct-2015,1020,USDJPY
04-Oct-2015,415,USDJPY
05-Oct-2015,1439,USDJPY
06-Oct-2015,1440,USDJPY
07-Oct-2015,1440,USDJPY
08-Oct-2015,1439,USDJPY
09-Oct-2015,1020,USDJPY
11-Oct-2015,415,USDJPY
12-Oct-2015,1424,USDJPY
13-Oct-2015,1439,USDJPY
14-Oct-2015,1440,USDJPY
15-Oct-2015,1440,USDJPY
16-Oct-2015,1020,USDJPY
18-Oct-2015,415,USDJPY
19-Oct-2015,1437,USDJPY
20-Oct-2015,1438,USDJPY
21-Oct-2015,1438,USDJPY
22-Oct-2015,1440,USDJPY
23-Oct-2015,1020,USDJPY
25-Oct-2015,419,USDJPY
26-Oct-2015,1440,USDJPY
27-Oct-2015,1438,USDJPY
28-Oct-2015,1440,USDJPY
29-Oct-2015,1440,USDJPY
30-Oct-2015,1020,USDJPY
01-Nov-2015,420,USDJPY
02-Nov-2015,1437,USDJPY
03-Nov-2015,1438,USDJPY
04-Nov-2015,1438,USDJPY
05-Nov-2015,1440,USDJPY
06-Nov-2015,1020,USDJPY
08-Nov-2015,419,USDJPY
09-Nov-2015,1438,USDJPY
10-Nov-2015,1430,USDJPY
11-Nov-2015,1440,USDJPY
12-Nov-2015,1440,USDJPY
13-Nov-2015,1020,USDJPY
15-Nov-2015,419,USDJPY
16-Nov-2015,1439,USDJPY
17-Nov-2015,1439,USDJPY
18-Nov-2015,1438,USDJPY
19-Nov-2015,1439,USDJPY
20-Nov-2015,1018,USDJPY
22-Nov-2015,417,USDJPY
23-Nov-2015,1438,USDJPY
24-Nov-2015,1439,USDJPY
25-Nov-2015,1437,USDJPY
26-Nov-2015,1438,USDJPY
27-Nov-2015,1014,USDJPY
29-Nov-2015,417,USDJPY
30-Nov-2015,1436,USDJPY
01-Dec-2015,1435,USDJPY
02-Dec-2015,1439,USDJPY
03-Dec-2015,1440,USDJPY
04-Dec-2015,1019,USDJPY
06-Dec-2015,419,USDJPY
07-Dec-2015,1439,USDJPY
08-Dec-2015,1439,USDJPY
09-Dec-2015,1438,USDJPY
10-Dec-2015,1438,USDJPY
11-Dec-2015,1020,USDJPY
13-Dec-2015,420,USDJPY
14-Dec-2015,1440,USDJPY
15-Dec-2015,1439,USDJPY
16-Dec-2015,1440,USDJPY
17-Dec-2015,1440,USDJPY
18-Dec-2015,1019,USDJPY
20-Dec-2015,419,USDJPY
21-Dec-2015,1439,USDJPY
22-Dec-2015,1432,USDJPY
23-Dec-2015,1439,USDJPY
24-Dec-2015,1379,USDJPY
25-Dec-2015,168,USDJPY
27-Dec-2015,412,USDJPY
28-Dec-2015,1434,USDJPY
29-Dec-2015,1435,USDJPY
30-Dec-2015,1420,USDJPY
31-Dec-2015,1013,USDJPY
03-Jan-2016,417,USDJPY
04-Jan-2016,1440,USDJPY
05-Jan-2016,1440,USDJPY
06-Jan-2016,1439,USDJPY
07-Jan-2016,1440,USDJPY
08-Jan-2016,1020,USDJPY
10-Jan-2016,420,USDJPY
11-Jan-2016,1439,USDJPY
12-Jan-2016,1440,USDJPY
13-Jan-2016,1440,USDJPY
14-Jan-2016,1440,USDJPY
15-Jan-2016,1020,USDJPY
17-Jan-2016,420,USDJPY
18-Jan-2016,1434,USDJPY
19-Jan-2016,1440,USDJPY
20-Jan-2016,1437,USDJPY
21-Jan-2016,1439,USDJPY
22-Jan-2016,1020,USDJPY
24-Jan-2016,419,USDJPY
25-Jan-2016,1439,USDJPY
26-Jan-2016,1439,USDJPY
27-Jan-2016,1439,USDJPY
28-Jan-2016,1439,USDJPY
29-Jan-2016,1020,USDJPY
31-Jan-2016,420,USDJPY
01-Feb-2016,1440,USDJPY
02-Feb-2016,1440,USDJPY
03-Feb-2016,1440,USDJPY
04-Feb-2016,1440,USDJPY
05-Feb-2016,1020,USDJPY
07-Feb-2016,420,USDJPY
08-Feb-2016,1440,USDJPY
09-Feb-2016,1439,USDJPY
10-Feb-2016,1440,USDJPY
11-Feb-2016,1440,USDJPY
12-Feb-2016,1020,USDJPY
14-Feb-2016,419,USDJPY
15-Feb-2016,1439,USDJPY
16-Feb-2016,1440,USDJPY
17-Feb-2016,1440,USDJPY
18-Feb-2016,1440,USDJPY
19-Feb-2016,1020,USDJPY
21-Feb-2016,420,USDJPY
22-Feb-2016,1440,USDJPY
23-Feb-2016,1440,USDJPY
24-Feb-2016,1440,USDJPY
25-Feb-2016,1440,USDJPY
26-Feb-2016,1020,USDJPY
28-Feb-2016,420,USDJPY
29-Feb-2016,1440,USDJPY
01-Mar-2016,1440,USDJPY
02-Mar-2016,1440,USDJPY
03-Mar-2016,1440,USDJPY
04-Mar-2016,1020,USDJPY
06-Mar-2016,420,USDJPY
07-Mar-2016,1440,USDJPY
08-Mar-2016,1440,USDJPY
09-Mar-2016,1439,USDJPY
10-Mar-2016,1439,USDJPY
11-Mar-2016,1020,USDJPY
13-Mar-2016,412,USDJPY
14-Mar-2016,1439,USDJPY
15-Mar-2016,1436,USDJPY
16-Mar-2016,1440,USDJPY
17-Mar-2016,1439,USDJPY
18-Mar-2016,1020,USDJPY
20-Mar-2016,415,USDJPY
21-Mar-2016,1438,USDJPY
22-Mar-2016,1437,USDJPY
23-Mar-2016,1439,USDJPY
24-Mar-2016,1439,USDJPY
25-Mar-2016,956,USDJPY
27-Mar-2016,410,USDJPY
28-Mar-2016,1436,USDJPY
29-Mar-2016,1440,USDJPY
30-Mar-2016,1438,USDJPY
31-Mar-2016,1439,USDJPY
01-Apr-2016,1020,USDJPY
03-Apr-2016,419,USDJPY
04-Apr-2016,1438,USDJPY
05-Apr-2016,1439,USDJPY
06-Apr-2016,1440,USDJPY
07-Apr-2016,1440,USDJPY
08-Apr-2016,1020,USDJPY
10-Apr-2016,411,USDJPY
11-Apr-2016,1438,USDJPY
12-Apr-2016,1439,USDJPY
13-Apr-2016,1439,USDJPY
14-Apr-2016,1438,USDJPY
15-Apr-2016,1020,USDJPY
17-Apr-2016,419,USDJPY
18-Apr-2016,1437,USDJPY
19-Apr-2016,1438,USDJPY
20-Apr-2016,1440,USDJPY
21-Apr-2016,1440,USDJPY
22-Apr-2016,1020,USDJPY
24-Apr-2016,415,USDJPY
25-Apr-2016,1440,USDJPY
26-Apr-2016,1440,USDJPY
27-Apr-2016,1440,USDJPY
28-Apr-2016,1439,USDJPY
29-Apr-2016,1020,USDJPY
01-May-2016,416,USDJPY
02-May-2016,1436,USDJPY
03-May-2016,1440,USDJPY
04-May-2016,1437,USDJPY
05-May-2016,1436,USDJPY
06-May-2016,1020,USDJPY
08-May-2016,418,USDJPY
09-May-2016,1438,USDJPY
10-May-2016,1438,USDJPY
11-May-2016,1439,USDJPY
12-May-2016,1438,USDJPY
13-May-2016,1020,USDJPY
15-May-2016,416,USDJPY
16-May-2016,1434,USDJPY
17-May-2016,1436,USDJPY
18-May-2016,1439,USDJPY
19-May-2016,1436,USDJPY
20-May-2016,1020,USDJPY
22-May-2016,416,USDJPY
23-May-2016,1439,USDJPY
24-May-2016,1439,USDJPY
25-May-2016,1440,USDJPY
26-May-2016,1439,USDJPY
27-May-2016,1019,USDJPY
29-May-2016,409,USDJPY
30-May-2016,1430,USDJPY
31-May-2016,1439,USDJPY
01-Jun-2016,1440,USDJPY
02-Jun-2016,1432,USDJPY
03-Jun-2016,1020,USDJPY
05-Jun-2016,417,USDJPY
06-Jun-2016,1440,USDJPY
07-Jun-2016,1430,USDJPY
08-Jun-2016,1440,USDJPY
09-Jun-2016,1439,USDJPY
10-Jun-2016,1019,USDJPY
12-Jun-2016,416,USDJPY
13-Jun-2016,1433,USDJPY
14-Jun-2016,1438,USDJPY
15-Jun-2016,1440,USDJPY
16-Jun-2016,1439,USDJPY
17-Jun-2016,1020,USDJPY
19-Jun-2016,417,USDJPY
20-Jun-2016,1439,USDJPY
21-Jun-2016,1438,USDJPY
22-Jun-2016,1440,USDJPY
23-Jun-2016,1440,USDJPY
24-Jun-2016,1020,USDJPY
26-Jun-2016,419,USDJPY
27-Jun-2016,1439,USDJPY
28-Jun-2016,1440,USDJPY
29-Jun-2016,1440,USDJPY
30-Jun-2016,1439,USDJPY
01-Jul-2016,1020,USDJPY
03-Jul-2016,419,USDJPY
04-Jul-2016,1433,USDJPY
05-Jul-2016,1440,USDJPY
06-Jul-2016,1438,USDJPY
07-Jul-2016,1438,USDJPY
08-Jul-2016,1020,USDJPY
10-Jul-2016,415,USDJPY
11-Jul-2016,1440,USDJPY
12-Jul-2016,1440,USDJPY
13-Jul-2016,1435,USDJPY
14-Jul-2016,1439,USDJPY
15-Jul-2016,1020,USDJPY
17-Jul-2016,420,USDJPY
18-Jul-2016,1439,USDJPY
19-Jul-2016,1437,USDJPY
20-Jul-2016,1440,USDJPY
21-Jul-2016,1440,USDJPY
22-Jul-2016,1020,USDJPY
24-Jul-2016,420,USDJPY
25-Jul-2016,1440,USDJPY
26-Jul-2016,1440,USDJPY
27-Jul-2016,1440,USDJPY
28-Jul-2016,1440,USDJPY
29-Jul-2016,1020,USDJPY
31-Jul-2016,418,USDJPY
01-Aug-2016,1439,USDJPY
02-Aug-2016,1437,USDJPY
03-Aug-2016,1440,USDJPY
04-Aug-2016,1439,USDJPY
05-Aug-2016,1020,USDJPY
07-Aug-2016,419,USDJPY
08-Aug-2016,1440,USDJPY
09-Aug-2016,1440,USDJPY
10-Aug-2016,1440,USDJPY
11-Aug-2016,1439,USDJPY
12-Aug-2016,1020,USDJPY
14-Aug-2016,419,USDJPY
15-Aug-2016,1439,USDJPY
16-Aug-2016,1440,USDJPY
17-Aug-2016,1438,USDJPY
18-Aug-2016,1440,USDJPY
19-Aug-2016,1020,USDJPY
21-Aug-2016,420,USDJPY
22-Aug-2016,1440,USDJPY
23-Aug-2016,1439,USDJPY
24-Aug-2016,1440,USDJPY
25-Aug-2016,1440,USDJPY
26-Aug-2016,1020,USDJPY
28-Aug-2016,420,USDJPY
29-Aug-2016,1439,USDJPY
30-Aug-2016,1440,USDJPY
31-Aug-2016,1440,USDJPY
01-Sep-2016,1440,USDJPY
02-Sep-2016,1020,USDJPY
04-Sep-2016,415,USDJPY
05-Sep-2016,1438,USDJPY
06-Sep-2016,1440,USDJPY
07-Sep-2016,1440,USDJPY
08-Sep-2016,1440,USDJPY
09-Sep-2016,1020,USDJPY
11-Sep-2016,420,USDJPY
12-Sep-2016,1440,USDJPY
13-Sep-2016,1440,USDJPY
14-Sep-2016,1438,USDJPY
15-Sep-2016,1440,USDJPY
16-Sep-2016,1020,USDJPY
18-Sep-2016,419,USDJPY
19-Sep-2016,1440,USDJPY
20-Sep-2016,1440,USDJPY
21-Sep-2016,1440,USDJPY
22-Sep-2016,1438,USDJPY
23-Sep-2016,1020,USDJPY
25-Sep-2016,416,USDJPY
26-Sep-2016,1440,USDJPY
27-Sep-2016,1440,USDJPY
28-Sep-2016,1440,USDJPY
29-Sep-2016,1440,USDJPY
30-Sep-2016,1020,USDJPY
02-Oct-2016,419,USDJPY
03-Oct-2016,1440,USDJPY
04-Oct-2016,1439,USDJPY
05-Oct-2016,1440,USDJPY
06-Oct-2016,1440,USDJPY
07-Oct-2016,1020,USDJPY
09-Oct-2016,418,USDJPY
10-Oct-2016,1439,USDJPY
11-Oct-2016,1440,USDJPY
12-Oct-2016,1440,USDJPY
13-Oct-2016,1439,USDJPY
14-Oct-2016,1020,USDJPY
16-Oct-2016,417,USDJPY
17-Oct-2016,1438,USDJPY
18-Oct-2016,1438,USDJPY
19-Oct-2016,1439,USDJPY
20-Oct-2016,1438,USDJPY
21-Oct-2016,1020,USDJPY
23-Oct-2016,417,USDJPY
24-Oct-2016,1439,USDJPY
25-Oct-2016,1438,USDJPY
26-Oct-2016,1437,USDJPY
27-Oct-2016,1439,USDJPY
28-Oct-2016,1019,USDJPY
30-Oct-2016,414,USDJPY
31-Oct-2016,1436,USDJPY
01-Nov-2016,1440,USDJPY
02-Nov-2016,1438,USDJPY
03-Nov-2016,1434,USDJPY
04-Nov-2016,1020,USDJPY
06-Nov-2016,420,USDJPY
07-Nov-2016,1434,USDJPY
08-Nov-2016,1440,USDJPY
09-Nov-2016,1439,USDJPY
10-Nov-2016,1440,USDJPY
11-Nov-2016,1020,USDJPY
13-Nov-2016,419,USDJPY
14-Nov-2016,1438,USDJPY
15-Nov-2016,1439,USDJPY
16-Nov-2016,1440,USDJPY
17-Nov-2016,1440,USDJPY
18-Nov-2016,1020,USDJPY
20-Nov-2016,420,USDJPY
21-Nov-2016,1439,USDJPY
22-Nov-2016,1437,USDJPY
23-Nov-2016,1440,USDJPY
24-Nov-2016,1434,USDJPY
25-Nov-2016,1016,USDJPY
27-Nov-2016,420,USDJPY
28-Nov-2016,1440,USDJPY
29-Nov-2016,1439,USDJPY
30-Nov-2016,1439,USDJPY
01-Dec-2016,1439,USDJPY
02-Dec-2016,1020,USDJPY
04-Dec-2016,420,USDJPY
05-Dec-2016,1439,USDJPY
06-Dec-2016,1440,USDJPY
07-Dec-2016,1440,USDJPY
08-Dec-2016,1438,USDJPY
09-Dec-2016,1020,USDJPY
11-Dec-2016,420,USDJPY
12-Dec-2016,1440,USDJPY
13-Dec-2016,1440,USDJPY
14-Dec-2016,1440,USDJPY
15-Dec-2016,1440,USDJPY
16-Dec-2016,1020,USDJPY
18-Dec-2016,419,USDJPY
19-Dec-2016,1440,USDJPY
20-Dec-2016,1439,USDJPY
21-Dec-2016,1440,USDJPY
22-Dec-2016,1432,USDJPY
23-Dec-2016,1020,USDJPY
25-Dec-2016,414,USDJPY
26-Dec-2016,1246,USDJPY
27-Dec-2016,1438,USDJPY
28-Dec-2016,1440,USDJPY
29-Dec-2016,1436,USDJPY
30-Dec-2016,1020,USDJPY
01-Jan-2017,214,USDJPY
02-Jan-2017,1305,USDJPY
03-Jan-2017,1439,USDJPY
04-Jan-2017,1439,USDJPY
05-Jan-2017,1439,USDJPY
06-Jan-2017,1020,USDJPY
08-Jan-2017,417,USDJPY
09-Jan-2017,1440,USDJPY
10-Jan-2017,1440,USDJPY
11-Jan-2017,1440,USDJPY
12-Jan-2017,1440,USDJPY
13-Jan-2017,1020,USDJPY
15-Jan-2017,419,USDJPY
16-Jan-2017,1436,USDJPY
17-Jan-2017,1440,USDJPY
18-Jan-2017,1440,USDJPY
19-Jan-2017,1439,USDJPY
20-Jan-2017,1020,USDJPY
22-Jan-2017,420,USDJPY
23-Jan-2017,1440,USDJPY
24-Jan-2017,1440,USDJPY
25-Jan-2017,1440,USDJPY
26-Jan-2017,1440,USDJPY
27-Jan-2017,1020,USDJPY
29-Jan-2017,420,USDJPY
30-Jan-2017,1440,USDJPY
31-Jan-2017,1440,USDJPY
01-Feb-2017,1436,USDJPY
02-Feb-2017,1440,USDJPY
03-Feb-2017,1020,USDJPY
05-Feb-2017,420,USDJPY
06-Feb-2017,1440,USDJPY
07-Feb-2017,1440,USDJPY
08-Feb-2017,1440,USDJPY
09-Feb-2017,1439,USDJPY
10-Feb-2017,1020,USDJPY
12-Feb-2017,418,USDJPY
13-Feb-2017,1439,USDJPY
14-Feb-2017,1440,USDJPY
15-Feb-2017,1439,USDJPY
16-Feb-2017,1439,USDJPY
17-Feb-2017,1020,USDJPY
19-Feb-2017,420,USDJPY
20-Feb-2017,1437,USDJPY
21-Feb-2017,1437,USDJPY
22-Feb-2017,1439,USDJPY
23-Feb-2017,1440,USDJPY
24-Feb-2017,1020,USDJPY
26-Feb-2017,418,USDJPY
27-Feb-2017,1438,USDJPY
28-Feb-2017,1440,USDJPY
01-Mar-2017,1440,USDJPY
02-Mar-2017,1437,USDJPY
03-Mar-2017,1020,USDJPY
05-Mar-2017,418,USDJPY
06-Mar-2017,1438,USDJPY
07-Mar-2017,1438,USDJPY
08-Mar-2017,1439,USDJPY
09-Mar-2017,1440,USDJPY
10-Mar-2017,1020,USDJPY
12-Mar-2017,407,USDJPY
13-Mar-2017,1440,USDJPY
14-Mar-2017,1438,USDJPY
15-Mar-2017,1440,USDJPY
16-Mar-2017,1440,USDJPY
17-Mar-2017,1019,USDJPY
19-Mar-2017,418,USDJPY
20-Mar-2017,1440,USDJPY
21-Mar-2017,1437,USDJPY
22-Mar-2017,1439,USDJPY
23-Mar-2017,1440,USDJPY
24-Mar-2017,1020,USDJPY
26-Mar-2017,416,USDJPY
27-Mar-2017,1440,USDJPY
28-Mar-2017,1440,USDJPY
29-Mar-2017,1439,USDJPY
30-Mar-2017,1440,USDJPY
31-Mar-2017,1020,USDJPY
02-Apr-2017,413,USDJPY
03-Apr-2017,1438,USDJPY
04-Apr-2017,1440,USDJPY
05-Apr-2017,1440,USDJPY
06-Apr-2017,1439,USDJPY
07-Apr-2017,1020,USDJPY
09-Apr-2017,414,USDJPY
10-Apr-2017,1439,USDJPY
11-Apr-2017,1439,USDJPY
12-Apr-2017,1440,USDJPY
13-Apr-2017,1433,USDJPY
14-Apr-2017,1016,USDJPY
16-Apr-2017,420,USDJPY
17-Apr-2017,1439,USDJPY
18-Apr-2017,1440,USDJPY
19-Apr-2017,1439,USDJPY
20-Apr-2017,1439,USDJPY
21-Apr-2017,1020,USDJPY
23-Apr-2017,420,USDJPY
24-Apr-2017,1440,USDJPY
25-Apr-2017,1440,USDJPY
26-Apr-2017,1439,USDJPY
27-Apr-2017,1439,USDJPY
28-Apr-2017,1020,USDJPY
30-Apr-2017,400,USDJPY
01-May-2017,1437,USDJPY
02-May-2017,1440,USDJPY
03-May-2017,1440,USDJPY
04-May-2017,1437,USDJPY
05-May-2017,1020,USDJPY
07-May-2017,419,USDJPY
08-May-2017,1439,USDJPY
09-May-2017,1440,USDJPY
10-May-2017,1440,USDJPY
11-May-2017,1440,USDJPY
12-May-2017,1020,USDJPY
14-May-2017,416,USDJPY
15-May-2017,1438,USDJPY
16-May-2017,1440,USDJPY
17-May-2017,1440,USDJPY
18-May-2017,1439,USDJPY
19-May-2017,1020,USDJPY
21-May-2017,419,USDJPY
22-May-2017,1439,USDJPY
23-May-2017,1439,USDJPY
24-May-2017,1439,USDJPY
25-May-2017,1440,USDJPY
26-May-2017,1020,USDJPY
28-May-2017,416,USDJPY
29-May-2017,1437,USDJPY
30-May-2017,1440,USDJPY
31-May-2017,1440,USDJPY
01-Jun-2017,1440,USDJPY
02-Jun-2017,1019,USDJPY
04-Jun-2017,414,USDJPY
05-Jun-2017,1436,USDJPY
06-Jun-2017,1440,USDJPY
07-Jun-2017,1440,USDJPY
08-Jun-2017,1440,USDJPY
09-Jun-2017,1020,USDJPY
11-Jun-2017,411,USDJPY
12-Jun-2017,1440,USDJPY
13-Jun-2017,1437,USDJPY
14-Jun-2017,1439,USDJPY
15-Jun-2017,1439,USDJPY
16-Jun-2017,1020,USDJPY
18-Jun-2017,415,USDJPY
19-Jun-2017,1440,USDJPY
20-Jun-2017,1439,USDJPY
21-Jun-2017,1440,USDJPY
22-Jun-2017,1438,USDJPY
23-Jun-2017,1017,USDJPY
25-Jun-2017,413,USDJPY
26-Jun-2017,1439,USDJPY
27-Jun-2017,1439,USDJPY
28-Jun-2017,1440,USDJPY
29-Jun-2017,1439,USDJPY
30-Jun-2017,1020,USDJPY
02-Jul-2017,414,USDJPY
03-Jul-2017,1440,USDJPY
04-Jul-2017,1437,USDJPY
05-Jul-2017,1440,USDJPY
06-Jul-2017,1438,USDJPY
07-Jul-2017,1019,USDJPY
09-Jul-2017,420,USDJPY
10-Jul-2017,1439,USDJPY
11-Jul-2017,1440,USDJPY
12-Jul-2017,1437,USDJPY
13-Jul-2017,1438,USDJPY
14-Jul-2017,1019,USDJPY
16-Jul-2017,409,USDJPY
17-Jul-2017,1437,USDJPY
18-Jul-2017,1439,USDJPY
19-Jul-2017,1440,USDJPY
20-Jul-2017,1439,USDJPY
21-Jul-2017,1019,USDJPY
23-Jul-2017,408,USDJPY
24-Jul-2017,1438,USDJPY
25-Jul-2017,1439,USDJPY
26-Jul-2017,1440,USDJPY
27-Jul-2017,1440,USDJPY
28-Jul-2017,1020,USDJPY
30-Jul-2017,417,USDJPY
31-Jul-2017,1440,USDJPY
01-Aug-2017,1440,USDJPY
02-Aug-2017,1438,USDJPY
03-Aug-2017,1438,USDJPY
04-Aug-2017,1020,USDJPY
06-Aug-2017,408,USDJPY
07-Aug-2017,1434,USDJPY
08-Aug-2017,1439,USDJPY
09-Aug-2017,1438,USDJPY
10-Aug-2017,1440,USDJPY
11-Aug-2017,1020,USDJPY
13-Aug-2017,415,USDJPY
14-Aug-2017,1440,USDJPY
15-Aug-2017,1440,USDJPY
16-Aug-2017,1439,USDJPY
17-Aug-2017,1440,USDJPY
18-Aug-2017,1020,USDJPY
20-Aug-2017,413,USDJPY
21-Aug-2017,1440,USDJPY
22-Aug-2017,1440,USDJPY
23-Aug-2017,1440,USDJPY
